source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,phot_variable_flag,teff_val,a_g_val
604713154551303552,133.2100284642035,11.656378617684586,2.573331919853718,0.23163214770735407,15.857015,1.5691195,NOT_AVAILABLE,4337.0,0.336
604734010912546944,133.50321467298622,11.691905389613604,4.075911934136569,0.0456680323111072,10.477889,0.66371727,NOT_AVAILABLE,6228.7,0.2055
604713154551303424,133.2116800421574,11.655725728663484,1.2642738590638838,0.27753219886589764,18.578442,2.1146526,NOT_AVAILABLE,,
604695111393894272,133.37327255868115,11.467174934928213,0.7077909836780194,0.27334529210749603,18.430754,0.6884384,NOT_AVAILABLE,,
604698414223098368,133.15371328037892,11.35252343379519,3.0753598569310396,1.1735978003953644,20.442122,1.9106827,NOT_AVAILABLE,,
604733663019674624,133.4964853848359,11.659920672139718,0.6443848508854519,0.4711778950897067,19.554943,2.0833263,NOT_AVAILABLE,,
604713120191565312,133.19707164073617,11.64790198586232,0.7173672738863852,0.41859273095405775,19.233137,1.9678917,NOT_AVAILABLE,,
604704633336193152,133.09585714406057,11.531271685405798,1.3103589630357741,0.07979742824437863,16.608265,1.4809837,NOT_AVAILABLE,4812.74,0.2205
604709134461425024,133.30707468567547,11.598490747241183,1.3080215740089547,0.8024022270547965,19.649302,2.2077026,NOT_AVAILABLE,,
604698306849407232,133.0787924682192,11.397105409143736,1.112607022254484,0.04254191146456362,14.932117,0.93973446,NOT_AVAILABLE,5605.5,0.0197
604739194937587968,133.37948960445695,11.786881370895998,0.9914130234744455,0.3285636863433114,19.304531,2.1412296,NOT_AVAILABLE,,
604697516580236672,133.0295358263548,11.344111155012017,1.0235427332440346,0.5895468937854657,19.326677,0.6621456,NOT_AVAILABLE,,
604693737004352384,133.3105770813264,11.4387232337743,0.8203108984125828,0.09672501677931425,16.655445,1.1578951,NOT_AVAILABLE,4883.0,0.025
604692710507065728,133.34748430359772,11.417965126853222,7.6058399648602135,0.04422643589745329,12.091555,1.3415108,NOT_AVAILABLE,4868.567,0.306
604711230405956224,133.1906006035395,11.60373735490513,0.9582152949504933,0.21470365061000718,18.144796,1.8046837,NOT_AVAILABLE,,
604732013752220800,133.45887731012002,11.624963835742852,0.5781028345612854,0.08937820907782806,16.759338,1.0235748,NOT_AVAILABLE,5093.75,0.0943
