logAge   ,Mass,Gmag,BPmag,RPmag,bp_rp
8.0,3.981,11.606,21.589,9.127,12.461999999999998
8.0,3.979,6.832,15.135,4.557,10.578
8.0,3.975,1.826,7.898,-0.111,8.009
8.0,3.967,-1.79,2.231,-3.341,5.572
8.0,3.955,-1.053,3.407,-2.696,6.103
8.0,3.939,-0.521,4.262,-2.227,6.488999999999999
8.0,3.917,-0.069,4.963,-1.821,6.784
8.0,3.889,0.17,5.331,-1.605,6.936
8.0,3.854,0.315,5.554,-1.472,7.026
8.0,3.812,0.444,5.75,-1.355,7.105
8.0,3.811,15.121,26.295,12.541,13.754000000000001
8.0,3.81,12.832,23.23,10.316,12.914
8.0,3.808,7.835,16.531,5.51,11.020999999999999
8.0,3.803,2.591,9.02,0.602,8.418
8.0,3.795,-1.527,2.624,-3.106,5.73
8.0,3.782,-0.744,3.876,-2.418,6.2940000000000005
8.0,3.765,-0.062,4.959,-1.809,6.768
8.0,3.741,0.419,5.704,-1.375,7.079
8.0,3.711,0.664,6.08,-1.154,7.234
8.0,3.673,0.82,6.318,-1.011,7.329
8.0,3.628,0.962,6.534,-0.882,7.4159999999999995
8.0,3.627,16.493,28.155,13.881,14.274000000000001
8.0,3.626,14.227,25.117,11.677,13.440000000000001
8.0,3.624,9.065,18.2,6.689,11.511
8.0,3.618,3.439,10.262,1.391,8.871
8.0,3.609,-1.18,3.145,-2.794,5.939
8.0,3.595,-0.397,4.419,-2.104,6.523
8.0,3.575,0.507,5.823,-1.29,7.113
8.0,3.549,1.003,6.593,-0.842,7.435
8.0,3.515,1.272,7.011,-0.599,7.61
8.0,3.472,1.461,7.304,-0.427,7.731
8.0,3.422,1.646,7.591,-0.258,7.849
8.0,3.421,18.326,30.591,15.67,14.921000000000001
8.0,3.42,16.1,27.646,13.504,14.142000000000001
8.0,3.416,10.777,20.517,8.336,12.181
8.0,3.409,4.566,11.909,2.442,9.467
8.0,3.398,-0.721,3.859,-2.381,6.24
8.0,3.381,0.343,5.548,-1.431,6.979
8.0,3.357,1.292,7.03,-0.575,7.605
8.0,3.324,1.825,7.863,-0.093,7.956
8.0,3.283,2.306,8.577,0.352,8.225
8.0,3.232,2.724,9.191,0.74,8.451
8.0,3.169,3.167,9.839,1.152,8.687000000000001
8.0,3.169,21.264,34.425,18.536,15.888999999999996
8.0,3.167,18.92,31.361,16.253,15.108
8.0,3.163,13.631,24.368,11.108,13.259999999999998
8.0,3.153,6.598,14.801,4.353,10.448
8.0,3.137,0.095,5.137,-1.645,6.782
8.0,3.113,1.52,7.367,-0.36,7.727
8.0,3.079,2.868,9.394,0.878,8.516
8.0,3.034,3.862,10.855,1.8,9.055
8.0,2.977,4.559,11.88,2.448,9.432
8.0,2.906,5.201,12.821,3.045,9.776
8.0,2.821,6.023,13.99,3.817,10.173
8.0,2.82,26.278,40.945,23.422,17.523
8.0,2.816,24.024,37.998,21.227,16.770999999999997
8.0,2.805,18.575,30.87,15.922,14.948
8.0,2.782,11.205,21.168,8.768,12.399999999999999
8.0,2.744,2.276,8.519,0.341,8.178
8.0,2.687,5.017,12.572,2.883,9.689
8.0,2.609,7.789,16.567,5.503,11.064
8.0,2.507,10.37,20.08,7.979,12.100999999999999
8.0,2.381,12.854,23.321,10.376,12.945000000000002
8.0,2.231,15.707,27.039,13.145,13.894000000000002
8.0,2.059,15.042,25.739,12.451,13.288
8.0,0.913,32.484,32.259,32.746,-0.4870000000000019
8.1,0.09,13.861,16.686,12.516,4.17
8.1,0.09,13.857,16.683,12.512,4.170999999999999
8.1,0.098,13.697,16.525,12.352,4.172999999999998
8.1,0.1,13.656,16.484,12.311,4.173000000000002
8.1,0.111,13.46,16.291,12.115,4.176
8.1,0.12,13.293,16.102,11.95,4.152000000000001
8.1,0.14,12.819,15.359,11.505,3.853999999999999
8.1,0.142,12.775,15.294,11.464,3.83
8.1,0.16,12.455,14.822,11.163,3.658999999999999
8.1,0.167,12.337,14.65,11.053,3.5969999999999995
8.1,0.2,11.862,13.954,10.61,3.344000000000001
8.1,0.25,11.321,13.2,10.106,3.0939999999999994
8.1,0.278,11.057,12.838,9.863,2.9749999999999996
8.1,0.3,10.859,12.566,9.68,2.886000000000001
8.1,0.35,10.471,12.065,9.318,2.747
8.1,0.4,10.078,11.563,8.954,2.609
8.1,0.42,9.908,11.345,8.797,2.548
8.1,0.444,9.707,11.092,8.612,2.4800000000000004
8.1,0.45,9.664,11.038,8.572,2.466000000000001
8.1,0.5,9.195,10.454,8.14,2.314
8.1,0.518,8.986,10.188,7.953,2.2350000000000003
8.1,0.55,8.629,9.731,7.635,2.096
8.1,0.553,8.583,9.67,7.595,2.075
8.1,0.568,8.424,9.468,7.454,2.0140000000000002
8.1,0.6,8.133,9.104,7.198,1.9059999999999988
8.1,0.65,7.698,8.545,6.826,1.7190000000000003
8.1,0.668,7.58,8.397,6.725,1.6720000000000006
8.1,0.7,7.251,7.988,6.443,1.5450000000000008
8.1,0.745,6.791,7.414,6.057,1.3569999999999993
8.1,0.75,6.741,7.351,6.014,1.3369999999999997
8.1,0.8,6.354,6.899,5.677,1.2220000000000004
8.1,0.815,6.242,6.769,5.578,1.1909999999999998
8.1,0.85,5.997,6.485,5.365,1.12
8.1,0.899,5.672,6.115,5.078,1.037
8.1,0.95,5.374,5.779,4.814,0.9649999999999999
8.1,1.0,5.081,5.451,4.553,0.8979999999999997
8.1,1.05,4.815,5.153,4.317,0.8359999999999994
8.1,1.099,4.559,4.868,4.09,0.7780000000000005
8.1,1.145,4.335,4.621,3.891,0.7300000000000004
8.1,1.152,4.309,4.593,3.867,0.726
8.1,1.17,4.23,4.507,3.796,0.7109999999999999
8.1,1.2,4.099,4.363,3.678,0.6850000000000005
8.1,1.217,4.019,4.277,3.607,0.6699999999999999
8.1,1.228,3.953,4.203,3.548,0.6550000000000002
8.1,1.23,3.939,4.187,3.536,0.6510000000000002
8.1,1.25,3.872,4.113,3.478,0.6350000000000002
8.1,1.3,3.666,3.889,3.294,0.5949999999999998
8.1,1.35,3.471,3.677,3.12,0.5569999999999999
8.1,1.4,3.288,3.479,2.959,0.52
8.1,1.45,3.116,3.292,2.809,0.48299999999999965
8.1,1.5,2.956,3.116,2.671,0.4450000000000003
8.1,1.55,2.801,2.943,2.543,0.3999999999999999
8.1,1.6,2.654,2.778,2.426,0.35199999999999987
8.1,1.649,2.515,2.621,2.318,0.30299999999999994
8.1,1.674,2.449,2.547,2.267,0.28000000000000025
8.1,1.699,2.385,2.474,2.217,0.2570000000000001
8.1,1.712,2.351,2.437,2.191,0.246
8.1,1.724,2.322,2.404,2.169,0.23499999999999988
8.1,1.749,2.262,2.337,2.123,0.21399999999999997
8.1,1.774,2.203,2.27,2.077,0.19300000000000006
8.1,1.799,2.146,2.206,2.033,0.17300000000000004
8.1,1.824,2.092,2.145,1.991,0.15399999999999991
8.1,1.849,2.038,2.085,1.949,0.1359999999999999
8.1,1.852,2.031,2.077,1.943,0.1339999999999999
8.1,1.874,1.986,2.028,1.908,0.1200000000000001
8.1,1.899,1.936,1.972,1.868,0.10399999999999987
8.1,1.916,1.903,1.936,1.842,0.09399999999999986
8.1,1.924,1.887,1.919,1.828,0.09099999999999997
8.1,1.947,1.845,1.872,1.793,0.07900000000000018
8.1,1.993,1.762,1.781,1.725,0.05599999999999983
8.1,2.038,1.683,1.696,1.658,0.038000000000000034
8.1,2.083,1.608,1.615,1.594,0.020999999999999908
8.1,2.129,1.535,1.536,1.531,0.0050000000000001155
8.1,2.174,1.465,1.461,1.469,-0.008000000000000007
8.1,2.219,1.398,1.39,1.409,-0.019000000000000128
8.1,2.265,1.331,1.319,1.351,-0.03200000000000003
8.1,2.356,1.206,1.186,1.237,-0.051000000000000156
8.1,2.538,0.967,0.935,1.018,-0.08299999999999996
8.1,2.72,0.738,0.696,0.804,-0.1080000000000001
8.1,2.858,0.571,0.521,0.646,-0.125
8.1,2.902,0.517,0.466,0.595,-0.12899999999999995
8.1,2.963,0.445,0.391,0.526,-0.135
8.1,3.084,0.301,0.242,0.388,-0.14600000000000002
8.1,3.102,0.281,0.22,0.368,-0.148
8.1,3.266,0.089,0.023,0.184,-0.161
8.1,3.268,0.087,0.021,0.182,-0.161
8.1,3.414,-0.083,-0.155,0.017,-0.172
8.1,3.447,-0.123,-0.195,-0.021,-0.17400000000000002
8.1,3.531,-0.222,-0.297,-0.118,-0.179
8.1,3.629,-0.341,-0.418,-0.234,-0.18399999999999997
8.1,3.665,-0.383,-0.462,-0.275,-0.187
8.1,3.767,-0.51,-0.59,-0.399,-0.19099999999999995
8.1,3.812,-0.568,-0.649,-0.456,-0.193
8.1,3.86,-0.627,-0.709,-0.515,-0.19399999999999995
8.1,3.937,-0.73,-0.813,-0.617,-0.19599999999999995
8.1,3.997,-0.814,-0.897,-0.7,-0.19700000000000006
8.1,4.008,-0.829,-0.912,-0.715,-0.19700000000000006
8.1,4.073,-0.924,-1.008,-0.811,-0.19699999999999995
8.1,4.158,-1.057,-1.141,-0.943,-0.19800000000000006
8.1,4.177,-1.086,-1.17,-0.973,-0.19699999999999995
8.1,4.189,-1.105,-1.189,-0.992,-0.19700000000000006
8.1,4.255,-1.221,-1.304,-1.11,-0.19399999999999995
8.1,4.32,-1.341,-1.422,-1.231,-0.19099999999999984
8.1,4.358,-1.415,-1.495,-1.307,-0.18800000000000017
8.1,4.391,-1.481,-1.559,-1.374,-0.18499999999999983
8.1,4.445,-1.6,-1.676,-1.497,-0.17899999999999983
8.1,4.495,-1.719,-1.791,-1.62,-0.17099999999999982
8.1,4.539,-1.831,-1.9,-1.736,-0.16399999999999992
8.1,4.539,-1.831,-1.9,-1.736,-0.16399999999999992
8.1,4.576,-1.934,-1.999,-1.844,-0.15500000000000003
8.1,4.618,-2.05,-2.112,-1.963,-0.14900000000000002
8.1,4.622,-2.057,-2.12,-1.97,-0.15000000000000013
8.1,4.639,-2.069,-2.137,-1.976,-0.16100000000000003
8.1,4.644,-2.052,-2.125,-1.953,-0.17199999999999993
8.1,4.646,-2.033,-2.111,-1.928,-0.18300000000000027
8.1,4.647,-2.018,-2.101,-1.907,-0.19399999999999995
8.1,4.647,-2.01,-2.098,-1.894,-0.20399999999999996
8.1,4.648,-2.007,-2.098,-1.885,-0.21299999999999986
8.1,4.648,-2.005,-2.097,-1.883,-0.21399999999999997
8.1,4.648,-1.987,-2.077,-1.867,-0.20999999999999996
8.1,4.648,-1.97,-2.056,-1.855,-0.20100000000000007
8.1,4.648,-1.984,-2.066,-1.875,-0.19099999999999984
8.1,4.649,-2.039,-2.114,-1.936,-0.17799999999999994
8.1,4.649,-2.122,-2.192,-2.027,-0.16500000000000004
8.1,4.649,-2.216,-2.28,-2.127,-0.15300000000000002
8.1,4.649,-2.303,-2.362,-2.221,-0.14100000000000001
8.1,4.649,-2.381,-2.433,-2.306,-0.12699999999999978
8.1,4.65,-2.451,-2.497,-2.383,-0.11399999999999988
8.1,4.65,-2.514,-2.555,-2.454,-0.10099999999999998
8.1,4.65,-2.573,-2.607,-2.52,-0.08700000000000019
8.1,4.65,-2.627,-2.655,-2.582,-0.07299999999999995
8.1,4.65,-2.677,-2.698,-2.64,-0.05799999999999983
8.1,4.651,-2.722,-2.737,-2.696,-0.040999999999999925
8.1,4.651,-2.764,-2.772,-2.748,-0.023999999999999577
8.1,4.651,-2.802,-2.801,-2.798,-0.0030000000000001137
8.1,4.651,-2.835,-2.826,-2.845,0.019000000000000128
8.1,4.651,-2.863,-2.845,-2.888,0.042999999999999705
8.1,4.651,-2.883,-2.854,-2.927,0.07299999999999995
8.1,4.652,-2.895,-2.854,-2.961,0.10699999999999976
8.1,4.652,-2.901,-2.846,-2.992,0.1459999999999999
8.1,4.652,-2.902,-2.832,-3.02,0.18800000000000017
8.1,4.652,-2.896,-2.809,-3.044,0.23499999999999988
8.1,4.652,-2.885,-2.78,-3.066,0.28600000000000003
8.1,4.652,-2.872,-2.745,-3.087,0.3420000000000001
8.1,4.652,-2.853,-2.705,-3.103,0.39800000000000013
8.1,4.652,-2.832,-2.663,-3.116,0.4530000000000003
8.1,4.653,-2.808,-2.616,-3.124,0.508
8.1,4.653,-2.783,-2.567,-3.131,0.5639999999999996
8.1,4.653,-2.754,-2.512,-3.136,0.6240000000000001
8.1,4.653,-2.723,-2.455,-3.138,0.6829999999999998
8.1,4.653,-2.689,-2.393,-3.136,0.7430000000000003
8.1,4.653,-2.652,-2.327,-3.13,0.8029999999999999
8.1,4.653,-2.612,-2.259,-3.119,0.8600000000000003
8.1,4.653,-2.57,-2.192,-3.103,0.911
8.1,4.653,-2.525,-2.123,-3.081,0.9579999999999997
8.1,4.653,-2.475,-2.05,-3.052,1.0020000000000002
8.1,4.653,-2.42,-1.974,-3.015,1.0410000000000001
8.1,4.654,-2.337,-1.866,-2.953,1.0869999999999997
8.1,4.654,-2.256,-1.764,-2.889,1.1249999999999998
8.1,4.654,-2.171,-1.658,-2.823,1.165
8.1,4.654,-2.103,-1.567,-2.772,1.2049999999999998
8.1,4.654,-2.082,-1.537,-2.757,1.2200000000000002
8.1,4.654,-2.099,-1.529,-2.793,1.2640000000000002
8.1,4.654,-2.155,-1.563,-2.867,1.304
8.1,4.654,-2.231,-1.615,-2.96,1.345
8.1,4.655,-2.301,-1.67,-3.04,1.37
8.1,4.655,-2.366,-1.723,-3.113,1.39
8.1,4.655,-2.441,-1.785,-3.198,1.413
8.1,4.655,-2.467,-1.806,-3.227,1.4209999999999998
8.1,4.655,-2.526,-1.855,-3.293,1.4380000000000002
8.1,4.655,-2.537,-1.864,-3.305,1.441
8.1,4.655,-2.551,-1.876,-3.321,1.4450000000000003
8.1,4.656,-2.619,-1.933,-3.396,1.4629999999999999
8.1,4.656,-2.696,-1.995,-3.483,1.488
8.1,4.656,-2.778,-2.06,-3.576,1.516
8.1,4.657,-2.848,-2.115,-3.654,1.5389999999999997
8.1,4.657,-2.93,-2.181,-3.746,1.565
8.1,4.657,-3.012,-2.248,-3.839,1.5909999999999997
8.1,4.658,-3.08,-2.301,-3.916,1.6149999999999998
8.1,4.658,-3.155,-2.358,-4.001,1.6430000000000002
8.1,4.659,-3.217,-2.406,-4.071,1.6649999999999996
8.1,4.66,-3.281,-2.454,-4.143,1.6889999999999996
8.1,4.663,-3.233,-2.421,-4.087,1.666
8.1,4.667,-3.172,-2.377,-4.017,1.6400000000000006
8.1,4.669,-3.111,-2.333,-3.946,1.613
8.1,4.671,-3.057,-2.292,-3.884,1.592
8.1,4.672,-2.999,-2.247,-3.819,1.572
8.1,4.674,-2.927,-2.191,-3.736,1.5450000000000004
8.1,4.676,-2.858,-2.137,-3.658,1.521
8.1,4.678,-2.785,-2.079,-3.576,1.4969999999999999
8.1,4.68,-2.709,-2.018,-3.49,1.4720000000000004
8.1,4.683,-2.629,-1.952,-3.4,1.448
8.1,4.687,-2.532,-1.871,-3.292,1.4209999999999998
8.1,4.694,-2.441,-1.8,-3.187,1.3869999999999998
8.1,4.706,-2.391,-1.778,-3.117,1.339
8.1,4.707,-2.39,-1.779,-3.114,1.335
8.1,4.711,-2.415,-1.813,-3.133,1.32
8.1,4.716,-2.452,-1.861,-3.163,1.3019999999999998
8.1,4.722,-2.501,-1.917,-3.206,1.289
8.1,4.731,-2.574,-2.002,-3.27,1.2680000000000002
8.1,4.739,-2.668,-2.11,-3.355,1.245
8.1,4.75,-2.751,-2.205,-3.428,1.2229999999999999
8.1,4.756,-2.753,-2.203,-3.433,1.23
8.1,4.793,-2.85,-2.296,-3.532,1.2360000000000002
8.1,4.825,-2.843,-2.267,-3.542,1.275
8.1,4.843,-2.772,-2.168,-3.493,1.3249999999999997
8.1,4.859,-2.725,-2.087,-3.47,1.383
8.1,4.865,-2.781,-2.115,-3.544,1.4289999999999998
8.1,4.867,-2.854,-2.167,-3.631,1.464
8.1,4.867,-2.906,-2.205,-3.692,1.487
8.1,4.867,-2.956,-2.244,-3.749,1.505
8.1,4.867,-2.99,-2.271,-3.788,1.517
8.1,4.867,-2.962,-2.25,-3.756,1.5059999999999998
8.1,4.868,-2.967,-2.252,-3.764,1.512
8.1,4.869,-3.043,-2.31,-3.851,1.541
8.1,4.869,-3.116,-2.365,-3.934,1.569
8.1,4.87,-3.189,-2.421,-4.017,1.5960000000000005
8.1,4.87,-3.261,-2.474,-4.101,1.6269999999999998
8.1,4.871,-3.336,-2.529,-4.187,1.6580000000000004
8.1,4.872,-3.412,-2.585,-4.275,1.6900000000000004
8.1,4.873,-3.482,-2.631,-4.358,1.7269999999999999
8.1,4.874,-3.551,-2.675,-4.44,1.7650000000000006
8.1,4.874,-3.615,-2.714,-4.517,1.8030000000000004
8.1,4.875,-3.669,-2.733,-4.589,1.8560000000000003
8.1,4.875,-3.719,-2.746,-4.658,1.9120000000000004
8.1,4.876,-3.77,-2.755,-4.727,1.9720000000000004
8.1,4.876,-3.82,-2.762,-4.795,2.033
8.1,4.876,-3.865,-2.759,-4.86,2.1010000000000004
8.1,4.876,-3.904,-2.742,-4.919,2.1769999999999996
8.1,4.876,-3.943,-2.724,-4.979,2.255
8.1,4.876,-3.97,-2.677,-5.029,2.352
8.1,4.876,-3.995,-2.628,-5.077,2.449
8.1,4.875,-4.014,-2.567,-5.118,2.551
8.1,4.873,-4.022,-2.472,-5.151,2.679
8.1,4.871,-4.018,-2.337,-5.18,2.8429999999999995
8.1,4.869,-4.002,-2.171,-5.194,3.023
8.1,4.865,-3.978,-1.997,-5.198,3.2010000000000005
8.1,4.86,-3.935,-1.796,-5.18,3.3839999999999995
8.1,4.852,-3.866,-1.54,-5.136,3.596
8.1,4.841,-3.766,-1.24,-5.061,3.8209999999999997
8.1,4.823,-3.645,-0.924,-4.964,4.04
8.1,4.779,-3.6,-0.828,-4.924,4.096
8.1,4.766,-3.712,-1.127,-5.014,3.8870000000000005
8.1,4.764,-3.819,-1.455,-5.094,3.6390000000000002
8.1,4.763,-3.885,-1.684,-5.139,3.455
8.1,4.763,-3.887,-1.691,-5.14,3.449
8.1,4.762,-3.849,-1.554,-5.116,3.5619999999999994
8.1,4.762,-3.776,-1.323,-5.062,3.7390000000000003
8.1,4.76,-3.721,-1.155,-5.021,3.8659999999999997
8.1,4.754,-3.647,-0.96,-4.961,4.001
8.1,4.752,-3.639,-0.942,-4.955,4.013
8.1,4.75,-3.578,-0.786,-4.905,4.119
8.1,4.748,-3.531,-0.677,-4.866,4.189
8.1,4.747,-3.532,-0.678,-4.867,4.189
8.1,4.746,-3.077,0.263,-4.479,4.742
8.1,4.747,-2.817,0.695,-4.256,4.9510000000000005
8.1,4.746,-3.171,0.096,-4.56,4.656
8.1,4.746,-3.531,-0.679,-4.865,4.186
8.1,4.745,-3.796,-1.395,-5.076,3.6809999999999996
8.1,4.744,-3.683,-1.062,-4.99,3.928
8.1,4.743,-3.578,-0.794,-4.904,4.109999999999999
8.1,4.741,-3.49,-0.587,-4.831,4.244000000000001
8.1,4.738,-3.43,-0.448,-4.78,4.332
8.1,4.735,-3.387,-0.358,-4.743,4.385000000000001
8.1,4.732,-3.33,-0.245,-4.694,4.449
8.1,4.731,-1.861,2.248,-3.431,5.679
8.1,4.731,-2.395,1.385,-3.892,5.277
8.1,4.731,-2.909,0.539,-4.333,4.872
8.1,4.731,-3.331,-0.251,-4.695,4.444
8.1,4.73,-3.666,-1.031,-4.974,3.9430000000000005
8.1,4.729,-3.543,-0.719,-4.873,4.154
8.1,4.727,-3.416,-0.426,-4.767,4.341
8.1,4.725,-3.332,-0.254,-4.695,4.441000000000001
8.1,4.722,-3.278,-0.149,-4.648,4.499
8.1,4.718,-3.246,-0.088,-4.621,4.533
8.1,4.714,-3.226,-0.048,-4.604,4.556
8.1,4.714,-1.446,2.906,-3.067,5.973000000000001
8.1,4.713,-2.158,1.765,-3.687,5.452
8.1,4.713,-2.781,0.74,-4.222,4.962000000000001
8.1,4.713,-3.223,-0.044,-4.6,4.556
8.1,4.712,-3.599,-0.872,-4.918,4.046
8.1,4.71,-3.458,-0.528,-4.801,4.273
8.1,4.708,-3.328,-0.252,-4.691,4.439
8.1,4.705,-3.229,-0.059,-4.605,4.546
8.1,4.702,-3.178,0.04,-4.561,4.601
8.1,4.697,-3.148,0.097,-4.536,4.633
8.1,4.693,-3.128,0.137,-4.518,4.654999999999999
8.1,4.692,-1.064,3.51,-2.731,6.241
8.1,4.691,-1.92,2.145,-3.481,5.6259999999999994
8.1,4.691,-2.67,0.923,-4.126,5.049
8.1,4.69,-3.121,0.147,-4.512,4.659
8.1,4.689,-3.539,-0.727,-4.867,4.14
8.1,4.687,-3.384,-0.373,-4.738,4.365
8.1,4.685,-3.232,-0.07,-4.607,4.537
8.1,4.681,-3.136,0.116,-4.524,4.64
8.1,4.677,-3.06,0.252,-4.459,4.710999999999999
8.1,4.672,-3.131,0.144,-4.52,4.664
8.1,4.666,-3.124,0.159,-4.514,4.673
8.1,4.665,-0.723,4.046,-2.432,6.478
8.1,4.665,-1.571,2.698,-3.174,5.872
8.1,4.664,-2.492,1.209,-3.972,5.181
8.1,4.664,-3.114,0.171,-4.505,4.676
8.1,4.662,-3.466,-0.567,-4.805,4.2379999999999995
8.1,4.66,-3.302,-0.214,-4.665,4.451
8.1,4.657,-3.14,0.1,-4.526,4.6259999999999994
8.1,4.653,-3.122,0.154,-4.511,4.665
8.1,4.648,-3.094,0.203,-4.487,4.69
8.1,4.641,-3.065,0.251,-4.462,4.713
8.1,4.634,-3.046,0.285,-4.446,4.731
8.1,4.633,-0.17,4.888,-1.934,6.822
8.1,4.633,-1.234,3.231,-2.878,6.109
8.1,4.633,-2.297,1.52,-3.802,5.322
8.1,4.631,-3.028,0.311,-4.429,4.74
8.1,4.63,-3.393,-0.413,-4.742,4.329
8.1,4.627,-3.21,-0.045,-4.585,4.54
8.1,4.623,-3.028,0.296,-4.428,4.724
8.1,4.619,-3.057,0.259,-4.454,4.713
8.1,4.613,-3.0,0.353,-4.405,4.758
8.1,4.605,-2.968,0.404,-4.377,4.781
8.1,4.597,-2.949,0.438,-4.361,4.7989999999999995
8.1,4.596,0.346,5.687,-1.468,7.155
8.1,4.596,-0.92,3.722,-2.602,6.324
8.1,4.595,-2.115,1.807,-3.645,5.452
8.1,4.594,-2.926,0.472,-4.34,4.811999999999999
8.1,4.592,-3.33,-0.291,-4.687,4.396
8.1,4.589,-3.125,0.11,-4.51,4.62
8.1,4.584,-3.07,0.229,-4.464,4.6930000000000005
8.1,4.579,-2.964,0.406,-4.372,4.778
8.1,4.572,-2.907,0.498,-4.323,4.821000000000001
8.1,4.563,-2.876,0.548,-4.296,4.844
8.1,4.554,-2.858,0.578,-4.281,4.859
8.1,4.552,0.81,6.403,-1.049,7.452
8.1,4.552,-0.613,4.2,-2.33,6.53
8.1,4.551,-1.951,2.069,-3.502,5.571
8.1,4.55,-2.83,0.621,-4.255,4.8759999999999994
8.1,4.548,-3.255,-0.152,-4.619,4.467
8.1,4.544,-3.04,0.258,-4.435,4.693
8.1,4.539,-2.984,0.364,-4.387,4.7509999999999994
8.1,4.533,-2.873,0.547,-4.291,4.838
8.1,4.525,-2.817,0.635,-4.243,4.878
8.1,4.515,-2.787,0.683,-4.217,4.8999999999999995
8.1,4.504,-2.769,0.712,-4.201,4.912999999999999
8.1,4.503,1.254,7.089,-0.646,7.735
8.1,4.502,-0.149,4.913,-1.91,6.823
8.1,4.501,-1.706,2.456,-3.287,5.743
8.1,4.5,-2.735,0.765,-4.171,4.936
8.1,4.497,-3.172,-0.004,-4.546,4.542000000000001
8.1,4.493,-3.055,0.231,-4.446,4.677
8.1,4.488,-2.893,0.504,-4.306,4.8100000000000005
8.1,4.481,-2.783,0.682,-4.211,4.893000000000001
8.1,4.472,-2.729,0.768,-4.165,4.933
8.1,4.46,-2.702,0.812,-4.142,4.954000000000001
8.1,4.448,-2.685,0.841,-4.127,4.968
8.1,4.446,1.792,7.895,-0.154,8.049
8.1,4.446,0.303,5.61,-1.502,7.112
8.1,4.445,-1.432,2.885,-3.045,5.93
8.1,4.443,-2.649,0.9,-4.096,4.996
8.1,4.44,-3.09,0.14,-4.473,4.6129999999999995
8.1,4.436,-2.989,0.332,-4.387,4.718999999999999
8.1,4.43,-2.802,0.64,-4.226,4.866
8.1,4.422,-2.699,0.809,-4.137,4.946
8.1,4.411,-2.65,0.891,-4.095,4.986
8.1,4.398,-2.623,0.935,-4.072,5.007
8.1,4.384,-2.605,0.964,-4.057,5.021000000000001
8.1,4.383,2.443,8.852,0.451,8.401
8.1,4.382,0.726,6.262,-1.119,7.380999999999999
8.1,4.381,-1.172,3.288,-2.815,6.103
8.1,4.379,-2.564,1.032,-4.021,5.053
8.1,4.376,-3.016,0.261,-4.407,4.668
8.1,4.371,-2.898,0.469,-4.306,4.775
8.1,4.364,-2.715,0.769,-4.148,4.917
8.1,4.355,-2.619,0.933,-4.066,4.999
8.1,4.344,-2.57,1.014,-4.024,5.038
8.1,4.33,-2.542,1.057,-4.0,5.057
8.1,4.313,-2.524,1.087,-3.984,5.071
8.1,4.312,3.08,9.79,1.042,8.748
8.1,4.312,1.142,6.901,-0.741,7.6419999999999995
8.1,4.311,-0.915,3.686,-2.587,6.273
8.1,4.309,-2.435,1.23,-3.907,5.1370000000000005
8.1,4.305,-2.935,0.382,-4.334,4.715999999999999
8.1,4.3,-2.804,0.608,-4.221,4.829
8.1,4.292,-2.632,0.896,-4.074,4.97
8.1,4.282,-2.535,1.059,-3.992,5.051
8.1,4.27,-2.471,1.164,-3.936,5.1
8.1,4.255,-2.416,1.251,-3.888,5.138999999999999
8.1,4.237,-2.377,1.312,-3.854,5.166
8.1,4.236,3.744,10.767,1.659,9.107999999999999
8.1,4.235,1.574,7.569,-0.349,7.918
8.1,4.234,-0.651,4.108,-2.352,6.459999999999999
8.1,4.232,-2.269,1.485,-3.761,5.246
8.1,4.228,-2.947,0.353,-4.341,4.694
8.1,4.222,-2.709,0.746,-4.136,4.882
8.1,4.214,-2.544,1.028,-3.996,5.024
8.1,4.203,-2.416,1.24,-3.886,5.126
8.1,4.189,-2.316,1.399,-3.799,5.198
8.1,4.172,-2.262,1.483,-3.752,5.234999999999999
8.1,4.152,-2.223,1.544,-3.718,5.2620000000000005
8.1,4.151,4.392,11.717,2.261,9.456
8.1,4.151,2.236,8.546,0.265,8.280999999999999
8.1,4.149,-0.281,4.682,-2.018,6.7
8.1,4.147,-2.108,1.734,-3.619,5.353
8.1,4.142,-2.86,0.478,-4.262,4.739999999999999
8.1,4.136,-2.619,0.882,-4.055,4.936999999999999
8.1,4.127,-2.452,1.165,-3.914,5.079000000000001
8.1,4.115,-2.258,1.479,-3.746,5.225
8.1,4.1,-2.161,1.637,-3.662,5.2989999999999995
8.1,4.081,-2.107,1.722,-3.615,5.337
8.1,4.059,-2.065,1.789,-3.578,5.367
8.1,4.059,5.072,12.713,2.894,9.818999999999999
8.1,4.058,2.945,9.591,0.924,8.667
8.1,4.057,0.176,5.384,-1.603,6.987
8.1,4.054,-1.94,1.997,-3.471,5.468
8.1,4.049,-2.753,0.633,-4.165,4.798
8.1,4.042,-2.522,1.026,-3.968,4.994
8.1,4.032,-2.289,1.411,-3.769,5.18
8.1,4.018,-2.095,1.73,-3.602,5.332
8.1,4.001,-1.998,1.889,-3.518,5.407
8.1,3.98,-1.941,1.979,-3.469,5.448
8.1,3.955,-1.895,2.052,-3.429,5.481
8.1,3.955,6.021,14.047,3.791,10.256
8.1,3.954,3.698,10.695,1.623,9.072000000000001
8.1,3.952,0.664,6.132,-1.16,7.292
8.1,3.949,-1.758,2.28,-3.312,5.592
8.1,3.943,-2.647,0.788,-4.069,4.857
8.1,3.935,-2.413,1.186,-3.871,5.057
8.1,3.924,-2.111,1.686,-3.611,5.297000000000001
8.1,3.908,-1.917,2.007,-3.445,5.452
