source_id,ra,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp
4088127825722297984,288.2315346974885,-16.03528148759169,0.28877383770174664,2.5038162872542378,0.40253904144395863,-3.115788025038468,-25.42659440287746,18.685402,2.4235725
4088133765661021440,288.2893623901941,-16.01681888260202,0.31640925890947214,2.187114137189673,0.4176859954999256,3.361382287398997,7.438895914590255,18.94222,2.7423744
4088119029639850112,288.58317911323275,-16.031754053954668,0.13404892915099006,2.7358379219091775,0.16253980218040318,-10.138327487733019,-0.16525845685080556,17.894163,2.5470676
4088133834380497408,288.27661210844605,-16.002173311736723,0.36457467531565557,4.0512910755220615,0.4682238003985949,3.6167031457281755,13.130433475010514,18.903763,3.2596092
4088131807151548928,288.126978399717,-15.98216151293027,0.05879825629433622,2.6909355678759934,0.08451268608825814,0.4708298329952969,-25.924294419994403,15.267848,1.7226982
4088121396160614144,288.40017471294755,-16.03398964107688,0.6138101574688006,6.2552709314251365,0.8371944220344439,1.6694500979010682,-15.39437536344001,18.66763,2.656971
4088118857841169536,288.5409917077002,-16.042618590185704,0.03445389819304547,6.211778572369795,0.04474580932581546,131.95879073226757,20.428062208055525,11.33254,0.9524746
4088121950210708224,288.2998488031913,-16.030558380622807,0.33022674022628246,4.498561705652447,0.37135893255136304,-39.52342085721428,-44.58671776005229,18.834286,3.1906128
4088119716826324736,288.52239480184187,-16.015798084089376,0.43863433343309993,2.4981239472989225,0.4541450834795891,3.9605527042220126,-20.51602036960125,19.696686,2.7267723
4088132356907513728,288.1710437891268,-15.941685169683874,0.22156107831630525,2.0695898402868433,0.2706462476521181,0.49853939440924067,-7.1116429596896715,18.529306,2.6810722
4088141466549194240,288.2335795062513,-15.822186807178594,0.7166572994954118,7.119565743578807,0.8331232156509336,-8.51568644263078,2.17744947403967,19.529297,1.1340008
4088139851641492096,288.20663576744727,-15.842923172501576,0.04455044692231183,2.916212481058956,0.060523541569670616,-0.4468536621368102,-23.502114794969007,13.393207,1.1962833
4088138026264700672,288.3737448547341,-15.815687019957647,0.06459280479786295,3.691386669763109,0.08189502020008362,5.000944427563333,11.398966299665622,16.386553,2.3076963
4088128852214781952,288.2083905022821,-15.998550417989522,0.33271870032516354,2.5905479618324527,0.48127613452773205,7.552268748903358,-2.9859533538826106,18.971903,1.8120384
4088136175149536640,288.37400484071304,-15.90506646227615,0.041211677165154975,2.394762624069261,0.05099703874713142,-5.974776558226505,-36.600282875042566,10.692671,1.3614597
4088133873047068544,288.2803332143117,-15.998912292989843,0.035570345440395466,2.556799703578212,0.045081635148352624,44.044822306858244,11.765257781027914,15.160425,1.4484396
4088120056120912256,288.55350670081225,-16.00259050964779,0.030929479131531275,2.0324260727756287,0.03895551173978631,0.5419606553531234,-10.409246460272064,14.892392,1.3617115
4088123049729306368,288.43396834876097,-15.99329615936797,0.04741966415597484,4.668477011053181,0.06123339011148615,59.51785078002611,-28.847593739306177,8.042111,1.286799
