source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,teff_val,lum_val
2733025442931625472,339.4682438576565,14.985811001346928,20.22324149293288,0.0701470823634232,7.713201,0.7299576,6115.3335,1.473948
5175239363214344960,38.27125344866761,-10.352177972880023,21.919216180926785,0.04213686315764163,9.477282,1.1909723,4844.3335,0.2874419
5175025959174855040,36.004752080897006,-10.65246629048189,33.511837932455165,0.10934968449151634,14.599655,3.0979204,3443.0,
2427582693283953792,3.5205154770739764,-11.312411259193246,23.34181156672376,0.053446823249311666,8.195707,0.8411436,5570.0,0.7312511
1846991350676057856,320.03864666065857,26.621767908852064,22.459992274911354,0.0641170494190684,14.719975,2.9058275,3821.24,
4519789321933481856,286.7709819078453,20.886535808624846,113.34007877552304,0.1012687978109882,9.80244,2.2906532,3807.625,
4519789081415296128,286.8028011067277,20.875584610616706,113.20627126162574,0.04602479751668605,9.794256,2.2939224,3800.0203,
5889992981547605248,228.91859211099734,-50.84607005608819,34.02126567527311,0.0651988741515667,12.830866,2.6392288,3987.5598,
3207818100227415168,77.07124201867798,-7.458559536468022,20.25047428524458,0.05070217926947205,14.419199,2.6933289,3848.9026,
3793829313607800064,174.49495828036711,-1.5988767113470004,24.38789559896383,0.06270305450110368,7.4638677,0.7329693,6029.25,1.2786518
6498197630933903872,355.5541157492626,-53.4232784599903,26.39025269609992,0.036753929576726914,7.8136177,0.8667784,5662.0,0.8071625
6498271470011750912,354.60185801871944,-52.85649280951198,28.502044816063393,0.04047174880552914,13.295803,2.6147137,3884.7175,
6734303253230708864,276.39704292811047,-36.065811150012244,20.28500034344027,0.2834182424777193,12.71019,2.2127771,3574.0,
4134094524223600640,252.00801270205176,-15.964345042125965,22.907069143466494,0.06779848328074518,7.282779,0.72351265,6037.0,1.711905
6178307397279994880,206.3478208927832,-26.81207186167747,20.121294860008483,1.0994755438685186,12.575026,1.8953753,4296.895,
2983875859714131712,81.94702989841373,-15.568092129276494,24.526741441656917,0.04294577282797123,14.096941,2.5811815,3798.5735,
1622951597221633408,239.71987592677456,58.31663563915584,22.585671871855034,0.02427264280274356,14.205683,2.3735447,3792.0,
1622733206724849920,238.2418161984608,57.19883501767082,32.68480962904176,0.06415756089129175,15.897157,3.832014,3310.0,
3562427951852172288,165.69048434679303,-16.406444499029252,37.71770842940717,0.09040318489021473,15.071506,3.5431852,3515.955,
4964643720690208768,32.075238844040705,-37.53915307913275,33.38554540235146,0.024333174864068476,11.007219,2.0779934,3969.745,
4964424127602031232,32.02130393470112,-38.66312678715081,20.978526816833767,0.0797858993297563,16.318031,3.533699,3480.705,
2339837370419833216,0.2676752368116304,-23.441062445925542,30.135227839946428,0.044251892426957984,9.039701,1.2732086,4774.75,0.23197731
6718647994322167680,284.9560380464903,-38.21547071392656,50.76173128487673,0.8124135808902918,10.172931,0.83242035,5782.0,
4299567450800546304,301.96008643912023,9.399967229094802,29.97489614385932,0.4180553096283035,6.4183664,0.5753994,6617.8,2.1975403
583972139003954816,137.62440065100168,7.282933578863172,21.532888582942743,0.1208956343177614,14.384934,2.7094126,3960.74,
4624065321061824512,80.96107296991545,-76.97618682384764,38.582456119471686,0.07084824995466386,15.571191,3.78586,3425.5,
5778546620355394816,237.24757610576953,-79.54854039317415,22.127248688089548,0.025615754543305034,11.394683,1.9069147,4040.7766,0.06851086
6096434501601375360,215.43570882530076,-44.78648149596425,21.42817519107573,0.0994899026767066,14.363491,2.674076,3810.33,
3053692202383223680,113.15689130172645,-8.221219632959922,32.442633874390545,0.07169751706800345,11.666758,2.2408886,3947.7131,
6164768633867103616,204.450137385493,-35.06494381038784,29.311385860506828,0.07494060819200506,7.182062,0.80156946,5822.6665,1.1582478
2460970085415317504,27.352068805450138,-10.89365016579092,28.342448948107887,0.12187385211073262,15.701117,3.4754248,3777.625,
2461045711199481472,27.34658638656265,-10.703938915816739,42.251028167009444,0.11220363539560874,6.5724726,0.80425406,5793.0,0.978992
2460983348274381696,27.955354005102215,-10.8057920486603,58.15538115399651,0.05214356403326951,10.857032,2.2707434,3828.0098,
